time_seconds,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,CG1,CG2,CG3,CG4,AH1,AH2,AH3,AH4,AH5,AH6,AH7,AH8,AH9,AH10,PH1,PH2,PH3,PH4,BO1,BO2,BO3,BO4
1.2146,5354543.5000,5193445.5000,4464518.0000,-4838748.0000,-4668611.5000,-2805087.2500,2074102.8750,-1875717.7500,-2925777.7500,514697.3125,-166911.2500,1369632.2500,6350904.0000,3489956.0000,-3240530.0000,-2253739.2500,-5273658.5000,1624836.7500,3493146.0000,-1080330.5000,3013042.5000,-8833761.0000,-2114972.0000,2916809.2500,9024171.0000,-2809872.5000,5300312.5000,3997174.7500,7793341.0000,-1273328.8750,6651833.0000,3257081.7500,-58449.3555,-5366702.0000,-5677201.0000,4394868.5000,-4855761.5000,-1795434.6250,-3756787.2500,2457441.2500,-7131866.0000,-2310097.0000,1233523.2500,1846545.6250,2110256.7500,-4058779.2500,-1268012.1250,-658711.5000,-4906270.5000,-4025815.2500,6919266.0000,283418.2812,-4817481.0000,719392.5625,5472575.5000,1606228.0000,-4352264.5000,5088705.5000,895377.3125,8604679.0000,-5078533.5000,5351.7593,-7054773.0000,4859021.5000,-2379746.5000,-5873921.0000,-8863003.0000,6142487.5000,-35055.6133,5032348.0000
1.2166,5334340.0000,5173242.0000,4435807.5000,-4864268.5000,-4696258.5000,-2838051.2500,2048050.7500,-1900174.8750,-2947044.7500,482796.7500,-196153.4219,1342516.7500,6319535.5000,3450080.2500,-3276684.0000,-2285640.0000,-5307686.0000,1603569.6250,3474537.2500,-1096280.7500,2985927.2500,-8885865.0000,-2153252.5000,2883313.7500,8982700.0000,-2842836.2500,5274260.5000,3970591.0000,7750807.0000,-1305229.5000,6625249.0000,3226244.7500,-95666.6719,-5404982.5000,-5705379.5000,4368284.5000,-4883408.5000,-1827866.8750,-3792409.5000,2430857.5000,-7166957.0000,-2339870.7500,1203217.6250,1815708.3750,2082078.0000,-4083236.2500,-1304166.1250,-681573.5625,-4932854.5000,-4053462.5000,6893745.5000,260024.5469,-4850976.5000,693340.4375,5447055.0000,1581239.2500,-4382570.0000,5058931.5000,866135.1250,8576500.0000,-5107776.0000,-23358.7422,-7079762.0000,4829779.5000,-2401545.2500,-5899973.0000,-8899689.0000,6115372.0000,-51537.5664,5020651.0000
1.2186,5353480.0000,5190255.5000,4450694.5000,-4853103.0000,-4681371.5000,-2820506.0000,2058684.2500,-1889009.6250,-2927372.7500,497683.6875,-183393.2031,1358998.7500,6331232.0000,3453270.2500,-3272430.5000,-2274474.7500,-5299711.0000,1621115.0000,3494741.0000,-1073950.3750,2998155.7500,-8899689.0000,-2152721.0000,2888630.5000,8982169.0000,-2825291.0000,5287552.5000,3981224.5000,7748148.5000,-1296722.6250,6639072.5000,3237941.5000,-90881.5859,-5398071.0000,-5688366.0000,4382108.0000,-4869053.5000,-1822018.5000,-3784434.5000,2455314.5000,-7158450.0000,-2325515.5000,1220231.2500,1831127.0000,2095901.6250,-4070476.0000,-1295659.2500,-672003.3750,-4919031.0000,-4041234.0000,6905974.0000,274379.7812,-4836621.0000,708759.0625,5464068.5000,1592936.1250,-4370873.0000,5069033.5000,874110.2500,8588728.0000,-5093952.5000,-9003.4912,-7069660.0000,4843603.0000,-2394101.7500,-5885618.0000,-8901284.0000,6114308.5000,-45689.1328,5027031.0000
1.2206,5385912.5000,5224814.5000,4478341.5000,-4825456.0000,-4652129.5000,-2794453.7500,2092711.5000,-1856577.3750,-2897067.2500,527457.5625,-156277.7344,1391431.0000,6359411.0000,3477195.7500,-3249036.7500,-2245232.5000,-5278975.5000,1650357.1250,3525046.5000,-1043113.1875,3026866.2500,-8899157.0000,-2128795.5000,2920531.0000,8992270.0000,-2793922.0000,5310414.5000,4005150.0000,7764630.5000,-1273328.8750,6673631.5000,3271968.7500,-74399.6328,-5369892.0000,-5658592.0000,4416667.0000,-4836621.0000,-1791181.2500,-3753597.2500,2494127.0000,-7131866.0000,-2296805.0000,1251068.5000,1860900.8750,2128333.7500,-4042829.0000,-1262163.7500,-641166.1875,-4890320.5000,-4013586.7500,6932026.0000,304153.6562,-4810037.5000,736937.8750,5492779.0000,1620583.2500,-4345884.0000,5091364.0000,901225.7500,8612122.0000,-5065773.5000,19707.0098,-7044671.5000,4870186.5000,-2368049.7500,-5863287.5000,-8871510.0000,6140360.5000,-23358.7422,5042981.5000
1.2226,5327959.5000,5176432.0000,4427300.5000,-4879155.0000,-4707955.5000,-2848684.7500,2048582.3750,-1906023.2500,-2953425.0000,480138.3750,-207850.2969,1339326.7500,6305712.0000,3416584.7500,-3309647.7500,-2293083.2500,-5349688.5000,1595062.8750,3470815.5000,-1092027.3750,2963065.0000,-8981035.0000,-2188875.0000,2873743.5000,8916772.0000,-2852938.2500,5249271.5000,3947197.2500,7692322.5000,-1331281.6250,6627375.5000,3225713.0000,-142985.8281,-5436351.5000,-5716013.0000,4361904.5000,-4890320.5000,-1842222.1250,-3802511.5000,2442554.2500,-7190882.0000,-2350504.5000,1201622.6250,1811455.0000,2076229.6250,-4092274.7500,-1319584.7500,-694865.4375,-4946678.0000,-4071539.5000,6869288.5000,246200.9688,-4862141.5000,681643.5625,5438016.5000,1566884.0000,-4403837.0000,5035006.0000,842741.3750,8555764.0000,-5120536.0000,-33460.5859,-7103687.5000,4814360.5000,-2426002.2500,-5916455.0000,-8913512.0000,6079218.0000,-82374.7734,4982370.5000
1.2246,5372089.0000,5228536.5000,4475683.0000,-4830772.5000,-4662231.5000,-2806150.7500,2099623.2500,-1856577.3750,-2905574.0000,532774.3125,-162657.8438,1386645.8750,6355157.5000,3454333.7500,-3266050.2500,-2242042.5000,-5323636.5000,1640255.2500,3517603.0000,-1044176.5625,2993370.5000,-8964022.0000,-2144214.0000,2924252.7500,8936444.0000,-2816252.5000,5294464.0000,3991326.2500,7724755.0000,-1296191.0000,6680011.5000,3273032.2500,-111085.2734,-5404982.5000,-5669757.5000,4409223.5000,-4846191.5000,-1798093.1250,-3752002.2500,2486151.7500,-7151538.0000,-2300526.7500,1248941.7500,1860369.1250,2123017.0000,-4049209.0000,-1277582.2500,-643824.5625,-4899359.0000,-4023157.0000,6911822.5000,290330.0625,-4815886.0000,727367.6875,5485336.0000,1607823.1250,-4363961.0000,5073287.0000,879958.6875,8597767.0000,-5074280.5000,9605.1670,-7057963.0000,4854768.0000,-2390911.7500,-5878706.0000,-8857686.0000,6113777.0000,-45689.1328,5011612.5000
1.2266,5368367.0000,5212054.5000,4460264.5000,-4841406.0000,-4684562.0000,-2826886.0000,2088458.1250,-1867742.6250,-2922587.7500,523204.1250,-183393.2031,1364315.5000,6343992.5000,3429345.0000,-3282532.2500,-2251081.0000,-5349156.5000,1618456.6250,3497931.0000,-1062253.5000,2963065.0000,-8999112.0000,-2163354.5000,2914682.5000,8898164.0000,-2840178.0000,5278514.0000,3973249.5000,7695512.5000,-1317458.0000,6668315.0000,3260803.5000,-137669.0781,-5429971.5000,-5682517.5000,4395400.0000,-4862141.5000,-1810321.6250,-3761040.7500,2471264.7500,-7173868.5000,-2316477.0000,1232459.8750,1838038.7500,2106535.0000,-4061437.5000,-1291937.5000,-658711.5000,-4915841.0000,-4044424.0000,6886833.5000,271721.4062,-4828646.0000,709822.3750,5468854.0000,1591872.7500,-4382038.0000,5056805.0000,859755.0000,8576500.0000,-5087572.0000,-2091.7039,-7073913.5000,4839349.5000,-2409520.5000,-5893061.0000,-8850775.0000,6102080.0000,-55259.2969,5002042.5000
1.2286,5361987.0000,5197167.5000,4448567.5000,-4851508.0000,-4695195.5000,-2840178.0000,2081546.3750,-1877844.5000,-2927904.5000,512570.6250,-199875.1562,1346238.5000,6333890.5000,3410204.5000,-3296887.5000,-2259056.0000,-5372019.0000,1605696.3750,3485702.5000,-1076077.1250,2935418.0000,-9033671.0000,-2177709.7500,2905644.0000,8865731.0000,-2861976.7500,5266285.5000,3955172.5000,7667865.5000,-1335003.2500,6658213.0000,3257081.7500,-159467.7812,-5458150.5000,-5704848.0000,4385298.0000,-4875965.0000,-1829993.6250,-3774864.2500,2453187.7500,-7194604.0000,-2330832.2500,1223421.3750,1823151.8750,2093243.2500,-4075261.2500,-1299912.7500,-679978.5625,-4937639.5000,-4062501.0000,6859718.0000,250986.0469,-4841406.0000,698657.1875,5456093.5000,1577517.5000,-4397988.5000,5037664.5000,843273.0625,8562145.0000,-5101395.5000,-16446.9551,-7082952.0000,4824994.0000,-2422812.2500,-5907948.0000,-8852901.0000,6102080.0000,-61639.4102,4994599.0000
1.2306,5392824.0000,5228536.5000,4475151.5000,-4821202.5000,-4660636.5000,-2814657.5000,2115042.0000,-1848602.2500,-2892813.7500,540749.4375,-176481.4219,1372822.2500,6363133.0000,3437320.0000,-3267645.5000,-2228219.0000,-5350752.0000,1640255.2500,3512286.2500,-1050556.6250,2949241.5000,-9024633.0000,-2154847.7500,2933291.2500,8878492.0000,-2841241.2500,5291805.5000,3982287.7500,7689132.5000,-1308951.2500,6690113.5000,3285792.2500,-137137.3906,-5446985.0000,-5688366.0000,4414540.5000,-4845659.5000,-1806068.2500,-3751470.5000,2466479.7500,-7171210.0000,-2304248.5000,1247346.7500,1849204.0000,2118232.0000,-4052399.0000,-1271733.8750,-657648.1250,-4911056.0000,-4039638.7500,6878858.5000,278633.1875,-4811632.5000,725241.0000,5482677.5000,1603038.0000,-4374063.0000,5062653.5000,864540.1250,8586602.0000,-5073217.0000,11200.1953,-7054241.5000,4850514.5000,-2398355.2500,-5880832.5000,-8815684.0000,6137170.5000,-19637.0098,5039791.5000
1.2326,5371025.5000,5214181.0000,4452821.0000,-4837684.5000,-4673396.5000,-2830607.7500,2089521.5000,-1866679.2500,-2907169.0000,517355.6875,-197748.4531,1346770.1250,6348246.0000,3421369.7500,-3285722.2500,-2245764.2500,-5378399.0000,1633343.5000,3497399.5000,-1063848.6250,2913087.5000,-9055470.0000,-2172924.5000,2918936.0000,8846591.0000,-2856128.2500,5276919.0000,3960489.2500,7663080.5000,-1329686.5000,6670973.0000,3276754.0000,-162126.1719,-5472505.5000,-5715481.5000,4396463.5000,-4864800.0000,-1831057.0000,-3775927.5000,2427667.5000,-7191414.0000,-2324452.2500,1222889.6250,1829000.2500,2100155.0000,-4073666.2500,-1292469.2500,-678383.5000,-4934449.5000,-4061969.2500,6852806.5000,253112.7500,-4827582.5000,708759.0625,5465664.0000,1586556.0000,-4392671.5000,5041918.0000,841678.0000,8567993.0000,-5088104.0000,-7940.1392,-7066470.0000,4831906.0000,-2416432.2500,-5893061.0000,-8804519.0000,6130258.5000,-16978.6309,5028626.0000
1.2346,5372089.0000,5215776.0000,4446972.5000,-4836621.0000,-4668611.5000,-2827417.7500,2084736.3750,-1866679.2500,-2899725.7500,517355.6875,-197216.7812,1349428.5000,6348777.5000,3424028.0000,-3280405.5000,-2243637.5000,-5391159.0000,1645572.1250,3493146.0000,-1063848.6250,2901390.7500,-9063445.0000,-2171861.2500,2921062.7500,8832236.0000,-2865698.2500,5276919.0000,3961552.5000,7657763.5000,-1327559.8750,6680543.5000,3287919.0000,-168506.2812,-5476227.5000,-5717608.0000,4401780.0000,-4858951.5000,-1828930.2500,-3769015.7500,2420755.5000,-7194072.5000,-2328705.7500,1225016.3750,1834848.7500,2106535.0000,-4069412.7500,-1283962.3750,-682636.9375,-4932854.5000,-4061437.5000,6853869.5000,258961.1875,-4831836.0000,705037.3125,5465132.0000,1586556.0000,-4396925.0000,5038196.5000,837956.3125,8564271.0000,-5092889.0000,-9003.4912,-7065938.5000,4830311.0000,-2418559.0000,-5897314.5000,-8797607.0000,6119093.5000,-12725.2227,5020651.0000
1.2366,5386444.0000,5240765.0000,4466644.5000,-4816949.0000,-4645218.0000,-2797112.2500,2106535.0000,-1842222.1250,-2871015.2500,538622.7500,-177544.7656,1366442.2500,6367386.0000,3449548.5000,-3253290.2500,-2228750.5000,-5383184.0000,1671092.5000,3521856.5000,-1050025.0000,2912555.7500,-9046431.0000,-2146340.7500,2946583.0000,8843401.0000,-2852938.2500,5294996.0000,3984946.2500,7674777.5000,-1308419.5000,6706064.0000,3292704.2500,-152556.0000,-5458150.5000,-5702189.5000,4429959.0000,-4831304.5000,-1811385.0000,-3744558.7500,2443086.0000,-7175995.5000,-2312223.7500,1246283.3750,1857710.7500,2130992.2500,-4048677.2500,-1258442.0000,-666686.6250,-4914246.0000,-4039638.7500,6874605.0000,276506.5000,-4804189.0000,730026.0625,5490652.5000,1609418.1250,-4375126.5000,5057336.5000,861350.0625,8585538.0000,-5067368.5000,14390.2510,-7038823.0000,4849983.0000,-2397823.5000,-5873921.0000,-8772618.0000,6143019.0000,15985.2783,5045108.0000
1.2386,5357202.0000,5214712.5000,4438997.5000,-4848318.0000,-4668080.0000,-2821037.5000,2080483.0000,-1868274.2500,-2894940.5000,504595.4688,-207318.6250,1337200.0000,6334422.5000,3424028.0000,-3280405.5000,-2262246.2500,-5428376.5000,1644508.7500,3495804.2500,-1085647.2500,2865768.2500,-9082054.0000,-2171861.2500,2916809.2500,8802462.0000,-2893877.2500,5264158.5000,3961552.5000,7645003.5000,-1334471.6250,6683201.5000,3239005.0000,-187646.6094,-5491114.0000,-5731963.5000,4406033.5000,-4856825.0000,-1840627.1250,-3773801.0000,2420755.5000,-7207896.0000,-2343061.0000,1214382.8750,1831127.0000,2103876.7500,-4074197.7500,-1291937.5000,-688485.3750,-4940829.5000,-4071539.5000,6841641.0000,246732.6406,-4832899.5000,708759.0625,5464068.5000,1583897.6250,-4401178.5000,5028626.0000,835829.5625,8561081.0000,-5091294.0000,-10066.8428,-7066470.0000,4823399.0000,-2426534.0000,-5898378.0000,-8796544.0000,6121220.0000,-7940.1392,5021714.5000
1.2406,5363050.5000,5215776.0000,4445377.5000,-4837684.5000,-4661699.5000,-2808809.0000,2093243.2500,-1865615.8750,-2884307.0000,496620.3438,-200938.5156,1336136.6250,6333359.0000,3435193.2500,-3272962.2500,-2262246.2500,-5440605.0000,1658332.2500,3513349.7500,-1094154.1250,2847159.7500,-9082054.0000,-2167607.7500,2918404.2500,8793955.0000,-2902384.0000,5263095.0000,3961020.7500,7647662.0000,-1330218.2500,6686391.5000,3230498.0000,-182329.8438,-5487392.5000,-5728241.5000,4414008.5000,-4847254.5000,-1834778.7500,-3764230.7500,2436174.2500,-7204174.0000,-2339870.7500,1223421.3750,1838570.3750,2115042.0000,-4068881.0000,-1286089.1250,-677320.1875,-4930196.0000,-4061437.5000,6847489.5000,254707.7812,-4821734.0000,722050.9375,5474702.5000,1589746.1250,-4397988.5000,5033943.0000,842209.6875,8565866.0000,-5082787.0000,-4750.0835,-7066470.0000,4824994.0000,-2427065.7500,-5900504.5000,-8798670.0000,6122815.0000,-11661.8711,5028094.5000
1.2426,5381127.5000,5228536.5000,4454948.0000,-4829177.5000,-4649471.0000,-2789137.0000,2114510.2500,-1854982.3750,-2865166.7500,495025.3125,-188178.2812,1349428.5000,6336549.0000,3455928.7500,-3261265.2500,-2247359.2500,-5443795.0000,1684916.1250,3530895.0000,-1096280.7500,2839184.5000,-9069825.0000,-2150062.5000,2923189.2500,8790765.0000,-2897067.2500,5275855.5000,3971654.2500,7665739.0000,-1310546.2500,6706595.5000,3240068.2500,-172228.0156,-5494304.5000,-5714950.0000,4419857.0000,-4832899.5000,-1822550.1250,-3758914.0000,2442022.7500,-7200984.0000,-2337744.2500,1233523.2500,1846013.8750,2124080.5000,-4058779.2500,-1282367.3750,-665623.3125,-4916372.5000,-4052399.0000,6854933.0000,260024.5469,-4806847.5000,740659.6250,5485336.0000,1599316.2500,-4388418.5000,5043513.0000,854969.9375,8577031.0000,-5070027.0000,5351.7593,-7055836.5000,4837223.0000,-2416432.2500,-5885618.0000,-8777403.0000,6144614.0000,10136.8428,5055210.0000
1.2446,5339125.0000,5190255.5000,4423047.0000,-4863736.5000,-4687752.0000,-2819974.2500,2096965.0000,-1890604.6250,-2898662.2500,455149.6250,-224332.2500,1317528.0000,6296141.5000,3419774.7500,-3293165.7500,-2282449.7500,-5500684.5000,1654610.5000,3494741.0000,-1142536.6250,2778573.5000,-9106511.0000,-2183558.2500,2885972.0000,8742383.0000,-2938006.2500,5235980.0000,3933373.7500,7630648.0000,-1338193.3750,6672036.5000,3206572.7500,-210508.6719,-5548535.0000,-5760674.0000,4381045.0000,-4870116.5000,-1854450.7500,-3794004.5000,2422882.2500,-7244581.5000,-2379746.5000,1195774.2500,1813050.0000,2088458.1250,-4093338.2500,-1321179.7500,-699650.5625,-4951995.0000,-4084299.7500,6816652.5000,221212.1875,-4835558.0000,706100.6875,5445992.0000,1560503.8750,-4422445.5000,5010549.0000,820411.0000,8540877.0000,-5105649.0000,-29207.1777,-7093054.0000,4799474.0000,-2452586.2500,-5922303.5000,-8808772.0000,6114308.5000,-15915.2783,5029689.5000
1.2466,5343910.0000,5198231.0000,4438466.0000,-4852571.5000,-4679245.0000,-2807214.0000,2116637.0000,-1881566.2500,-2890155.5000,462593.0625,-217420.4688,1323376.5000,6300926.5000,3439446.7500,-3281469.0000,-2267563.0000,-5507596.0000,1665775.7500,3498994.5000,-1146258.3750,2771661.7500,-9093219.0000,-2161759.5000,2891288.7500,8742914.0000,-2935879.5000,5235448.0000,3941880.5000,7647130.0000,-1322243.1250,6679480.0000,3216142.7500,-207318.6250,-5552788.5000,-5761205.5000,4394868.5000,-4853634.5000,-1836373.7500,-3787624.5000,2445744.2500,-7243518.0000,-2376556.5000,1202686.0000,1822088.5000,2099091.7500,-4086426.2500,-1311077.8750,-697523.8750,-4939766.5000,-4076856.2500,6827817.5000,229719.0156,-4823861.0000,710885.7500,5453435.0000,1567415.7500,-4417129.0000,5017461.0000,829981.1875,8549916.0000,-5096610.5000,-23358.7422,-7080825.5000,4805854.0000,-2441421.0000,-5918581.5000,-8794949.0000,6125473.5000,-4218.4077,5040854.5000
1.2486,5352417.0000,5223219.5000,4466113.0000,-4831304.5000,-4657446.5000,-2785415.2500,2144815.7500,-1860299.1250,-2859850.0000,487050.1562,-202533.5312,1329224.8750,6314750.5000,3462840.5000,-3255416.7500,-2242042.5000,-5497494.5000,1688637.8750,3514944.7500,-1138283.2500,2785485.2500,-9065572.0000,-2128795.5000,2919467.7500,8758333.0000,-2922056.0000,5246081.5000,3969527.7500,7677435.5000,-1289810.8750,6695962.0000,3261335.2500,-191368.3438,-5544282.0000,-5750040.5000,4415072.0000,-4827582.5000,-1807663.2500,-3767420.7500,2470201.5000,-7230226.0000,-2359011.2500,1219168.0000,1842292.1250,2124612.0000,-4066754.2500,-1287684.1250,-681041.8750,-4924879.5000,-4056652.5000,6848021.0000,246200.9688,-4806315.5000,732152.8125,5467790.5000,1583897.6250,-4398520.0000,5036601.5000,848589.8125,8573310.0000,-5074280.5000,-2623.3796,-7062216.5000,4822867.5000,-2420154.0000,-5894656.5000,-8763048.0000,6160564.0000,25023.7695,5062121.5000
1.2506,5315199.5000,5203016.0000,4448567.5000,-4857888.0000,-4685093.5000,-2797643.7500,2126207.0000,-1886883.0000,-2872610.2500,471099.9062,-228585.6562,1296261.0000,6281254.5000,3449017.0000,-3267645.5000,-2257461.0000,-5536306.5000,1672687.5000,3491019.2500,-1168057.0000,2759964.7500,-9083117.0000,-2143150.7500,2907770.7500,8726964.0000,-2944386.5000,5220029.5000,3949324.0000,7659358.5000,-1297786.0000,6678948.5000,3248043.5000,-211040.3594,-5575650.5000,-5773966.0000,4396463.5000,-4841406.0000,-1820955.1250,-3783371.0000,2445744.2500,-7260532.0000,-2382936.5000,1192584.1250,1822620.1250,2103876.7500,-4089084.7500,-1310546.2500,-711347.4375,-4941893.0000,-4077919.5000,6831539.5000,225465.6094,-4824924.0000,713544.1250,5450245.0000,1560503.8750,-4419787.0000,5013739.0000,827322.7500,8553106.0000,-5097674.0000,-23890.4180,-7080825.5000,4801069.0000,-2437699.2500,-5918050.0000,-8787505.0000,6133449.0000,10136.8428,5040854.5000
1.2526,5333808.0000,5233321.5000,4475683.0000,-4830772.5000,-4656383.0000,-2760958.2500,2162361.0000,-1858172.5000,-2838051.2500,497152.0000,-200406.8281,1314869.6250,6297205.0000,3477727.5000,-3234149.7500,-2225028.7500,-5518761.5000,1709373.1250,3520793.2500,-1155296.8750,2786017.0000,-9045900.0000,-2105401.7500,2943924.7500,8749826.0000,-2927904.5000,5246081.5000,3976971.0000,7690727.5000,-1258973.6250,6710317.0000,3287387.5000,-184456.5625,-5558637.0000,-5744723.5000,4426237.5000,-4808974.0000,-1786927.8750,-3755724.0000,2471796.5000,-7236074.5000,-2353694.5000,1221294.6250,1851330.6250,2135777.2500,-4066754.2500,-1287152.5000,-678915.1875,-4912119.0000,-4045487.2500,6867161.5000,252049.4062,-4794618.5000,741722.9375,5474702.5000,1590809.5000,-4393203.5000,5044044.5000,856033.2500,8583412.0000,-5066305.0000,3756.7317,-7049988.0000,4829779.5000,-2409520.5000,-5887744.5000,-8761985.0000,6156311.0000,37783.9922,5070097.0000
1.2546,5333276.5000,5227473.0000,4474620.0000,-4829709.5000,-4665953.0000,-2754046.5000,2161297.7500,-1860299.1250,-2847621.5000,484923.4688,-206255.2656,1306362.7500,6282849.5000,3472410.7500,-3235744.7500,-2225560.5000,-5527800.0000,1710968.2500,3514413.0000,-1166993.7500,2788675.2500,-9043773.0000,-2101148.2500,2942861.5000,8746104.0000,-2936943.0000,5238106.5000,3971654.2500,7693386.0000,-1250998.5000,6704468.5000,3300147.5000,-186051.5781,-5563954.0000,-5748445.5000,4427300.5000,-4804189.0000,-1783206.1250,-3759977.2500,2472859.7500,-7238201.5000,-2361138.0000,1216509.6250,1846545.6250,2132055.5000,-4077919.5000,-1297786.0000,-683168.6250,-4914246.0000,-4048677.2500,6867161.5000,247264.3125,-4798872.0000,738001.2500,5472044.0000,1587087.7500,-4397457.0000,5040854.5000,857628.3125,8585538.0000,-5066837.0000,3225.0557,-7047329.5000,4824462.5000,-2410052.0000,-5894124.5000,-8768896.0000,6148867.5000,26618.7969,5072755.0000
1.2566,5305097.5000,5186002.0000,4449099.5000,-4875433.5000,-4698917.0000,-2778503.5000,2130460.5000,-1895921.5000,-2887497.0000,453554.5938,-237092.4688,1273930.6250,6241910.5000,3439446.7500,-3262860.2500,-2256929.5000,-5563422.0000,1681194.3750,3479322.5000,-1204742.7500,2766345.0000,-9073015.0000,-2127732.2500,2905644.0000,8708355.0000,-2976287.0000,5196635.5000,3939753.7500,7664675.5000,-1279177.3750,6665124.5000,3271968.7500,-216888.7812,-5585752.5000,-5781941.0000,4392210.0000,-4836089.5000,-1811385.0000,-3792941.2500,2430857.5000,-7269038.5000,-2392506.7500,1188862.3750,1816771.7500,2102281.7500,-4113010.2500,-1329686.5000,-717727.5625,-4943488.0000,-4076324.5000,6844299.5000,215363.7656,-4832367.5000,706632.3125,5437485.0000,1553060.5000,-4429357.5000,5010017.5000,829981.1875,8559486.0000,-5092889.0000,-24953.7695,-7081888.5000,4793093.5000,-2440889.2500,-5925493.5000,-8821532.0000,6104738.5000,-22295.3906,5045640.0000
